Name,Address,City,State,Zip,Visit Index,geofence,the_geom
Macy's,100 Viewmont Mall ,Scranton,PA,18508,4884,"POLYGON((41.459739748285216 -75.65252854453337,41.4603735305704 -75.65168633090269,41.461225800797315 -75.65286998913507,41.46059604699657 -75.65369610951166,41.459739748285216 -75.65252854453337))","POLYGON((-75.65252854453337 41.459739748285216,-75.65168633090269 41.4603735305704,-75.65286998913507 41.461225800797315,-75.65369610951166 41.46059604699657,-75.65252854453337 41.459739748285216))"
Macy's,1544 Travis Blvd ,Fairfield,CA,94533,4876,"POLYGON((38.25938840904394 -122.05495080258947,38.2601129884363 -122.05495080258947,38.26009613970613 -122.05568046591941,38.259379984595334 -122.0556777837104,38.25938840904394 -122.05495080258947))","POLYGON((-122.05495080258947 38.25938840904394,-122.05495080258947 38.2601129884363,-122.05568046591941 38.26009613970613,-122.0556777837104 38.259379984595334,-122.05495080258947 38.25938840904394))"
Macy's,1700 W International Speedway Blvd,Daytona Beach,FL,32114,4875,"POLYGON((29.197304376083256 -81.06447640103801,29.197497443561442 -81.06455410108987,29.197523734786465 -81.06449639160803,29.197559391666946 -81.06448696186806,29.197584512220068 -81.06453117635846,29.197604949916833 -81.06460757738398,29.197692653565973 -81.06465309115549,29.19779059570983 -81.06459374715803,29.1978319469303 -81.06461989854085,29.197805397531564 -81.06470237667878,29.19807386543944 -81.06483849925502,29.197999160300537 -81.06505950050769,29.198050890805906 -81.06508738248442,29.198046647138785 -81.06513778197927,29.197955771419817 -81.06517477026546,29.197925772218884 -81.06527076707152,29.197952405699173 -81.06536083675758,29.197946259451903 -81.06541335553169,29.197921381862905 -81.06542429986257,29.197868407388555 -81.06540305768931,29.19779055523015 -81.06563952290452,29.19753251324326 -81.0655212530367,29.19745476027119 -81.06556659878356,29.19740744574328 -81.06545905890295,29.197327351312065 -81.06542125654698,29.197250481487057 -81.06546316603868,29.197199764483347 -81.06543969686174,29.197209924669608 -81.06535990180691,29.19701638089259 -81.06526937806046,29.197304376083256 -81.06447640103801))","POLYGON((-81.06447640103801 29.197304376083256,-81.06455410108987 29.197497443561442,-81.06449639160803 29.197523734786465,-81.06448696186806 29.197559391666946,-81.06453117635846 29.197584512220068,-81.06460757738398 29.197604949916833,-81.06465309115549 29.197692653565973,-81.06459374715803 29.19779059570983,-81.06461989854085 29.1978319469303,-81.06470237667878 29.197805397531564,-81.06483849925502 29.19807386543944,-81.06505950050769 29.197999160300537,-81.06508738248442 29.198050890805906,-81.06513778197927 29.198046647138785,-81.06517477026546 29.197955771419817,-81.06527076707152 29.197925772218884,-81.06536083675758 29.197952405699173,-81.06541335553169 29.197946259451903,-81.06542429986257 29.197921381862905,-81.06540305768931 29.197868407388555,-81.06563952290452 29.19779055523015,-81.0655212530367 29.19753251324326,-81.06556659878356 29.19745476027119,-81.06545905890295 29.19740744574328,-81.06542125654698 29.197327351312065,-81.06546316603868 29.197250481487057,-81.06543969686174 29.197199764483347,-81.06535990180691 29.197209924669608,-81.06526937806046 29.19701638089259,-81.06447640103801 29.197304376083256))"
Macy's,4141 Easton Loop E,Columbus,OH,43219,4869,"POLYGON((40.05258797234305 -82.91240865009001,40.05285907237081 -82.91239121589933,40.052859162941964 -82.91235232392461,40.05320515475793 -82.91233690115979,40.05320212092394 -82.91236975820095,40.053462955300084 -82.91236573474578,40.05348913615983 -82.91336967183179,40.05363772729083 -82.91336470220693,40.05364670900207 -82.91364404708617,40.053475788627495 -82.91365288265268,40.05348143303252 -82.91385483701254,40.05317598979232 -82.91386154191292,40.053176457010814 -82.91389238723565,40.052959764423164 -82.91389506952953,40.05295659432586 -82.91387092994512,40.05264545934332 -82.9138843413117,40.05262903717956 -82.91329401655071,40.052612612033066 -82.91329926188007,40.05258797234305 -82.91240865009001))","POLYGON((-82.91240865009001 40.05258797234305,-82.91239121589933 40.05285907237081,-82.91235232392461 40.052859162941964,-82.91233690115979 40.05320515475793,-82.91236975820095 40.05320212092394,-82.91236573474578 40.053462955300084,-82.91336967183179 40.05348913615983,-82.91336470220693 40.05363772729083,-82.91364404708617 40.05364670900207,-82.91365288265268 40.053475788627495,-82.91385483701254 40.05348143303252,-82.91386154191292 40.05317598979232,-82.91389238723565 40.053176457010814,-82.91389506952953 40.052959764423164,-82.91387092994512 40.05295659432586,-82.9138843413117 40.05264545934332,-82.91329401655071 40.05262903717956,-82.91329926188007 40.052612612033066,-82.91240865009001 40.05258797234305))"
Macy's,100 U.S. 46,Wayne,NJ,07470,4848,"POLYGON((40.890142408239036 -74.2568883770789,40.890376713389905 -74.25721158211348,40.89055018899595 -74.25699298135225,40.89122336424402 -74.25801280501702,40.89103051464706 -74.25822738776861,40.89096044961734 -74.25815228717983,40.89049555754266 -74.25872091630583,40.89042126851641 -74.258640446978,40.89026652037188 -74.25886843338873,40.89001039113496 -74.25850096705773,40.88998200451268 -74.25847653333773,40.88989887056563 -74.25834629942727,40.88987352476156 -74.25837237805342,40.889574950168445 -74.25789993758337,40.88953718428452 -74.25793462147476,40.88945747099098 -74.2577937131465,40.889836438542574 -74.25717206828767,40.88990020621084 -74.25727698624058,40.889990892438824 -74.25716583049484,40.88999162690691 -74.25709147696205,40.890142408239036 -74.2568883770789))","POLYGON((-74.2568883770789 40.890142408239036,-74.25721158211348 40.890376713389905,-74.25699298135225 40.89055018899595,-74.25801280501702 40.89122336424402,-74.25822738776861 40.89103051464706,-74.25815228717983 40.89096044961734,-74.25872091630583 40.89049555754266,-74.258640446978 40.89042126851641,-74.25886843338873 40.89026652037188,-74.25850096705773 40.89001039113496,-74.25847653333773 40.88998200451268,-74.25834629942727 40.88989887056563,-74.25837237805342 40.88987352476156,-74.25789993758337 40.889574950168445,-74.25793462147476 40.88953718428452,-74.2577937131465 40.88945747099098,-74.25717206828767 40.889836438542574,-74.25727698624058 40.88990020621084,-74.25716583049484 40.889990892438824,-74.25709147696205 40.88999162690691,-74.2568883770789 40.890142408239036))"
Macy's,1901 NW Expressway ,Oklahoma City,OK,73118,4848,"POLYGON((35.52583700683166 -97.54364876053239,35.52645387595051 -97.54351465008165,35.52654283053384 -97.54414104414678,35.52660122347325 -97.54418271717344,35.52659576649994 -97.54423387673387,35.52655865722438 -97.5443683822649,35.52664160587135 -97.54481978445051,35.52602756200493 -97.54498340048798,35.52583700683166 -97.54364876053239))","POLYGON((-97.54364876053239 35.52583700683166,-97.54351465008165 35.52645387595051,-97.54414104414678 35.52654283053384,-97.54418271717344 35.52660122347325,-97.54423387673387 35.52659576649994,-97.5443683822649 35.52655865722438,-97.54481978445051 35.52664160587135,-97.54498340048798 35.52602756200493,-97.54364876053239 35.52583700683166))"
Macy's,1111 Plaza Dr,West Covina,CA,91790,4832,"POLYGON((34.070169042808686 -117.92841259509186,34.07074985888035 -117.92839650183777,34.07076763326477 -117.92968239630983,34.07011127563751 -117.92969848956392,34.07010572195159 -117.92955940629497,34.07017126629128 -117.92954906900587,34.070169042808686 -117.92841259509186))","POLYGON((-117.92841259509186 34.070169042808686,-117.92839650183777 34.07074985888035,-117.92968239630983 34.07076763326477,-117.92969848956392 34.07011127563751,-117.92955940629497 34.07010572195159,-117.92954906900587 34.07017126629128,-117.92841259509186 34.070169042808686))"
Macy's,9300 SW Washington Square Rd,Tigard,OR,97223,4831,"POLYGON((45.45128266723177 -122.78057740936333,45.45224436765313 -122.78059886703545,45.452221788700136 -122.78199122621874,45.4515715938747 -122.78196172168799,45.4515099209417 -122.78201670705266,45.45132855599864 -122.7820120131417,45.45129432188272 -122.78193992881506,45.451139664605115 -122.78194294645647,45.45116036431501 -122.78125481474467,45.45127984620802 -122.7812594353673,45.45128266723177 -122.78057740936333))","POLYGON((-122.78057740936333 45.45128266723177,-122.78059886703545 45.45224436765313,-122.78199122621874 45.452221788700136,-122.78196172168799 45.4515715938747,-122.78201670705266 45.4515099209417,-122.7820120131417 45.45132855599864,-122.78193992881506 45.45129432188272,-122.78194294645647 45.451139664605115,-122.78125481474467 45.45116036431501,-122.7812594353673 45.45127984620802,-122.78057740936333 45.45128266723177))"
Macy's,2825 S Glenstone Ave ,Springfield,MO,65804,4816,"POLYGON((37.163749954617174 -93.26427322726596,37.16434543007894 -93.26427322726596,37.1643582548886 -93.26535305249632,37.163762779527865 -93.26535841691435,37.163749954617174 -93.26427322726596))","POLYGON((-93.26427322726596 37.163749954617174,-93.26427322726596 37.16434543007894,-93.26535305249632 37.1643582548886,-93.26535841691435 37.163762779527865,-93.26427322726596 37.163749954617174))"
Macy's,1197 Galleria Blvd,Roseville,CA,95678,4815,"POLYGON((38.77476122405135 -121.26829160507668,38.775944030989415 -121.26752985771645,38.77622841359989 -121.26827456423484,38.77599667374527 -121.26841940952869,38.77603554225722 -121.26853474595242,38.775091615103634 -121.26912750670158,38.77476122405135 -121.26829160507668))","POLYGON((-121.26829160507668 38.77476122405135,-121.26752985771645 38.775944030989415,-121.26827456423484 38.77622841359989,-121.26841940952869 38.77599667374527,-121.26853474595242 38.77603554225722,-121.26912750670158 38.775091615103634,-121.26829160507668 38.77476122405135))"
Macy's,800 Santa Rosa Plz ,Santa Rosa,CA,95401,4806,"POLYGON((38.44032926778548 -122.71638489998548,38.4403954370755 -122.71635137042529,38.44108345749435 -122.71685428512023,38.441098150945045 -122.7169267062065,38.44075781749045 -122.71768575863956,38.44068638629439 -122.71773133545759,38.439980524774015 -122.7172109869087,38.44032926778548 -122.71638489998548))","POLYGON((-122.71638489998548 38.44032926778548,-122.71635137042529 38.4403954370755,-122.71685428512023 38.44108345749435,-122.7169267062065 38.441098150945045,-122.71768575863956 38.44075781749045,-122.71773133545759 38.44068638629439,-122.7172109869087 38.439980524774015,-122.71638489998548 38.44032926778548))"
Macy's,800 N Green River Rd,Evansville,IN,47715,4804,"POLYGON((37.986055032787064 -87.49493330640541,37.98679307860025 -87.49493330640541,37.986784622639234 -87.4962023205781,37.98603812069394 -87.49622377825023,37.986055032787064 -87.49493330640541))","POLYGON((-87.49493330640541 37.986055032787064,-87.49493330640541 37.98679307860025,-87.4962023205781 37.986784622639234,-87.49622377825023 37.98603812069394,-87.49493330640541 37.986055032787064))"
Macy's,4101 Branch Ave ,Temple Hills,MD,20748,4777,"POLYGON((38.833381494240705 -76.94431076831569,38.83441423802686 -76.94423566646327,38.83444348874514 -76.94503573961885,38.83339403044622 -76.9451001126352,38.833381494240705 -76.94431076831569))","POLYGON((-76.94431076831569 38.833381494240705,-76.94423566646327 38.83441423802686,-76.94503573961885 38.83444348874514,-76.9451001126352 38.83339403044622,-76.94431076831569 38.833381494240705))"
Macy's,2314 E Sunrise Blvd ,Fort Lauderdale,FL,33304,4770,"POLYGON((26.136474841542306 -80.11534107782427,26.137544591442193 -80.11536253549639,26.13753014389784 -80.11619471847087,26.136445946187095 -80.11617326079875,26.136474841542306 -80.11534107782427))","POLYGON((-80.11534107782427 26.136474841542306,-80.11536253549639 26.137544591442193,-80.11619471847087 26.13753014389784,-80.11617326079875 26.136445946187095,-80.11534107782427 26.136474841542306))"
Macy's,1000 Green Acres Mall ,Valley Stream,NY,11581,4765,"POLYGON((40.66248733591861 -73.72154006146093,40.663096596251734 -73.72125038288732,40.66338143976626 -73.72232178642423,40.66279252813964 -73.72261682941587,40.66248733591861 -73.72154006146093))","POLYGON((-73.72154006146093 40.66248733591861,-73.72125038288732 40.663096596251734,-73.72232178642423 40.66338143976626,-73.72261682941587 40.66279252813964,-73.72154006146093 40.66248733591861))"
Macy's,100 U.S. 46,Wayne,NJ,07470,4762,"POLYGON((40.890140161449075 -74.25688032857363,40.89036950562386 -74.25719951083721,40.89055424428902 -74.25700371018831,40.891186866966386 -74.258010122808,40.89100702690191 -74.25822109724959,40.89095289998932 -74.2581504395186,40.89047561575156 -74.25870649492225,40.8904334862741 -74.25862770516704,40.89026001087002 -74.25885636134711,40.89001514367429 -74.25849208250753,40.889979125450175 -74.2584630807932,40.88989492293561 -74.2583299761884,40.889876565232015 -74.25834808114388,40.889571879583876 -74.25788141463613,40.88953889933593 -74.25792168600805,40.88945266135192 -74.25778228846127,40.88982359863516 -74.25717089490246,40.889900396638794 -74.25727311821458,40.889989106585205 -74.25716642710233,40.889988091252256 -74.25708179066669,40.890140161449075 -74.25688032857363))","POLYGON((-74.25688032857363 40.890140161449075,-74.25719951083721 40.89036950562386,-74.25700371018831 40.89055424428902,-74.258010122808 40.891186866966386,-74.25822109724959 40.89100702690191,-74.2581504395186 40.89095289998932,-74.25870649492225 40.89047561575156,-74.25862770516704 40.8904334862741,-74.25885636134711 40.89026001087002,-74.25849208250753 40.89001514367429,-74.2584630807932 40.889979125450175,-74.2583299761884 40.88989492293561,-74.25834808114388 40.889876565232015,-74.25788141463613 40.889571879583876,-74.25792168600805 40.88953889933593,-74.25778228846127 40.88945266135192,-74.25717089490246 40.88982359863516,-74.25727311821458 40.889900396638794,-74.25716642710233 40.889989106585205,-74.25708179066669 40.889988091252256,-74.25688032857363 40.890140161449075))"
Macy's,1555 Camino De La Reina,San Diego,CA,92108,4738,"POLYGON((32.76946474154883 -117.14856224909414,32.77014229069611 -117.14879828348745,32.76980850090719 -117.1499688527582,32.769442188052466 -117.14981328463534,32.76915575977214 -117.14972152637779,32.76946474154883 -117.14856224909414))","POLYGON((-117.14856224909414 32.76946474154883,-117.14879828348745 32.77014229069611,-117.1499688527582 32.76980850090719,-117.14981328463534 32.769442188052466,-117.14972152637779 32.76915575977214,-117.14856224909414 32.76946474154883))"
Macy's,2700 Miamisburg Centerville Rd,Dayton,OH,45459,4737,"POLYGON((39.63251739160901 -84.22073918482766,39.63298594205271 -84.22046023505726,39.63302069683557 -84.22055679509452,39.63341245556897 -84.22031003138528,39.633755357630285 -84.22123619678695,39.633062010843425 -84.22167607983317,39.632944628910074 -84.2213837184745,39.63279419578182 -84.22147759559829,39.63251739160901 -84.22073918482766))","POLYGON((-84.22073918482766 39.63251739160901,-84.22046023505726 39.63298594205271,-84.22055679509452 39.63302069683557,-84.22031003138528 39.63341245556897,-84.22123619678695 39.633755357630285,-84.22167607983317 39.633062010843425,-84.2213837184745 39.632944628910074,-84.22147759559829 39.63279419578182,-84.22073918482766 39.63251739160901))"
Macy's,7400 166th Ave NE,Redmond,WA,98052,4733,"POLYGON((47.67012909249932 -122.11776429148318,47.670649075841354 -122.11774551673102,47.67065610379731 -122.11758726621628,47.6707713060873 -122.11759263010623,47.670764081398694 -122.11866970851679,47.670251221252805 -122.11867238275897,47.67024770759423 -122.11857314154588,47.67019733188022 -122.1184926775627,47.670132704887706 -122.11849268272181,47.67012909249932 -122.11776429148318))","POLYGON((-122.11776429148318 47.67012909249932,-122.11774551673102 47.670649075841354,-122.11758726621628 47.67065610379731,-122.11759263010623 47.6707713060873,-122.11866970851679 47.670764081398694,-122.11867238275897 47.670251221252805,-122.11857314154588 47.67024770759423,-122.1184926775627 47.67019733188022,-122.11849268272181 47.670132704887706,-122.11776429148318 47.67012909249932))"
Macy's,500 W Germantown Pike ,Plymouth Meeting,PA,19462,4733,"POLYGON((40.1152217078695 -75.28282237143424,40.11594149882446 -75.2835894832125,40.115502540970645 -75.2842946642865,40.11478685058158 -75.28348342012089,40.1152217078695 -75.28282237143424))","POLYGON((-75.28282237143424 40.1152217078695,-75.2835894832125 40.11594149882446,-75.2842946642865 40.115502540970645,-75.28348342012089 40.11478685058158,-75.28282237143424 40.1152217078695))"
Macy's,55 Parsonage Rd ,Edison,NJ,08837,4726,"POLYGON((40.54570365493232 -74.33495079509373,40.54634371635319 -74.33481668464299,40.546408938946776 -74.33541486714387,40.546500655531176 -74.3354832888611,40.54651390325799 -74.33560601282261,40.54644307714153 -74.3357451588738,40.54647415834376 -74.33603450850273,40.545842250863366 -74.33615252569939,40.54570365493232 -74.33495079509373))","POLYGON((-74.33495079509373 40.54570365493232,-74.33481668464299 40.54634371635319,-74.33541486714387 40.546408938946776,-74.3354832888611 40.546500655531176,-74.33560601282261 40.54651390325799,-74.3357451588738 40.54644307714153,-74.33603450850273 40.54647415834376,-74.33615252569939 40.545842250863366,-74.33495079509373 40.54570365493232))"
Macy's,17301 Valley Mall Road,Hagerstown,MD,21740,4723,"POLYGON((39.62238122093568 -77.77248210372545,39.623396003121215 -77.77155942382433,39.623784409582036 -77.77223424156801,39.62359847215867 -77.77242144982449,39.62367078050772 -77.77256869752256,39.62366561500874 -77.77269596597466,39.62313982121909 -77.77316655897903,39.62303323217854 -77.77314510228501,39.622971673948186 -77.77303781434648,39.622819213574914 -77.7731987454872,39.62238122093568 -77.77248210372545))","POLYGON((-77.77248210372545 39.62238122093568,-77.77155942382433 39.623396003121215,-77.77223424156801 39.623784409582036,-77.77242144982449 39.62359847215867,-77.77256869752256 39.62367078050772,-77.77269596597466 39.62366561500874,-77.77316655897903 39.62313982121909,-77.77314510228501 39.62303323217854,-77.77303781434648 39.622971673948186,-77.7731987454872 39.622819213574914,-77.77248210372545 39.62238122093568))"
Macy's,Los Angeles,Los Angeles,CA,90064,4714,"POLYGON((34.04007922574669 -118.42634600443836,34.04043295695893 -118.4265874032497,34.04024403633887 -118.42699282492259,34.040030328481464 -118.4268506678448,34.0400714467834 -118.42675132411534,34.04001921571692 -118.426716353411,34.04007922574669 -118.42634600443836))","POLYGON((-118.42634600443836 34.04007922574669,-118.4265874032497 34.04043295695893,-118.42699282492259 34.04024403633887,-118.4268506678448 34.040030328481464,-118.42675132411534 34.0400714467834,-118.426716353411 34.04001921571692,-118.42634600443836 34.04007922574669))"
Macy's,110 University Town Center Dr ,Sarasota,FL,34243,4705,"POLYGON((27.386139688949466 -82.45261730563288,27.386844525145953 -82.4527044775075,27.38685393603004 -82.45257707253091,27.387053759162832 -82.4526012123788,27.386972785233798 -82.4535072783591,27.386058714351194 -82.45340535441653,27.386139688949466 -82.45261730563288))","POLYGON((-82.45261730563288 27.386139688949466,-82.4527044775075 27.386844525145953,-82.45257707253091 27.38685393603004,-82.4526012123788 27.387053759162832,-82.4535072783591 27.386972785233798,-82.45340535441653 27.386058714351194,-82.45261730563288 27.386139688949466))"
Macy's,100 W Park Mall,Cape Girardeau,MO,63701,4703,"POLYGON((37.298507480594935 -89.56824537619957,37.2986573496596 -89.56820916679789,37.29872187213071 -89.56825342367813,37.29889145858238 -89.56821050748238,37.2990840218506 -89.56835399263122,37.29912296185086 -89.56854575805829,37.29920244108102 -89.56859536706372,37.29923577973186 -89.56875562355151,37.29919657419006 -89.56885687141545,37.29923071132946 -89.56902850652682,37.29912829528828 -89.56926720989179,37.298955468827565 -89.56932218820981,37.29886798834525 -89.56950859437006,37.29815542447162 -89.56898824582117,37.298507480594935 -89.56824537619957))","POLYGON((-89.56824537619957 37.298507480594935,-89.56820916679789 37.2986573496596,-89.56825342367813 37.29872187213071,-89.56821050748238 37.29889145858238,-89.56835399263122 37.2990840218506,-89.56854575805829 37.29912296185086,-89.56859536706372 37.29920244108102,-89.56875562355151 37.29923577973186,-89.56885687141545 37.29919657419006,-89.56902850652682 37.29923071132946,-89.56926720989179 37.29912829528828,-89.56932218820981 37.298955468827565,-89.56950859437006 37.29886798834525,-89.56898824582117 37.29815542447162,-89.56824537619957 37.298507480594935))"
Macy's,8000 W. Broward Blvd.,Plantation,FL,33388,4701,"POLYGON((26.116586483923168 -80.25328647161359,26.116928642696156 -80.2528626817691,26.11726116894983 -80.2528734114253,26.117612787924052 -80.25328656983186,26.11761278773144 -80.25354952317622,26.117352685912103 -80.25389303764854,26.117293637914145 -80.2540821336051,26.11704192244445 -80.25411029673188,26.116875659695523 -80.2540271481318,26.116880302980842 -80.25392522415672,26.116572034593887 -80.25357097986864,26.116586483923168 -80.25328647161359))","POLYGON((-80.25328647161359 26.116586483923168,-80.2528626817691 26.116928642696156,-80.2528734114253 26.11726116894983,-80.25328656983186 26.117612787924052,-80.25354952317622 26.11761278773144,-80.25389303764854 26.117352685912103,-80.2540821336051 26.117293637914145,-80.25411029673188 26.11704192244445,-80.2540271481318 26.116875659695523,-80.25392522415672 26.116880302980842,-80.25357097986864 26.116572034593887,-80.25328647161359 26.116586483923168))"
Macy's,600 Belair Rd,Bel Air,MD,21014,4700,"POLYGON((39.52604999196952 -76.3566232559997,39.52683632613613 -76.35585346201242,39.52753145930832 -76.35702579901738,39.52674306415162 -76.35778218195958,39.52604999196952 -76.3566232559997))","POLYGON((-76.3566232559997 39.52604999196952,-76.35585346201242 39.52683632613613,-76.35702579901738 39.52753145930832,-76.35778218195958 39.52674306415162,-76.3566232559997 39.52604999196952))"
Macy's,2100 S 10th St ,Mcallen,TX,78503,4699,"POLYGON((26.1847066478447 -98.23441354042575,26.185622592783197 -98.23426333672091,26.18575738087312 -98.23512310046624,26.18481255361818 -98.23530012626122,26.1847066478447 -98.23441354042575))","POLYGON((-98.23441354042575 26.1847066478447,-98.23426333672091 26.185622592783197,-98.23512310046624 26.18575738087312,-98.23530012626122 26.18481255361818,-98.23441354042575 26.1847066478447))"
Macy's,300 Stanford Shopping Center,Palo Alto,CA,94304,4692,"POLYGON((37.442191198475996 -122.1709502879138,37.44277776216667 -122.1717442217822,37.44224962715376 -122.1723864409222,37.44164602251401 -122.17157104938167,37.442191198475996 -122.1709502879138))","POLYGON((-122.1709502879138 37.442191198475996,-122.1717442217822 37.44277776216667,-122.1723864409222 37.44224962715376,-122.17157104938167 37.44164602251401,-122.1709502879138 37.442191198475996))"
Macy's,7900 Ritchie Highway,Glen Burnie,MD,21061-4367,4687,"POLYGON((39.13796416424155 -76.603583044157,39.13807934500565 -76.60354079971097,39.13811131003082 -76.60348782617723,39.138208526451464 -76.6034569807822,39.13825317118129 -76.60348112068243,39.1383674254977 -76.60344356953203,39.1384711111916 -76.60352939997671,39.13863338082992 -76.60442439631856,39.13808066639709 -76.60463897303976,39.13802215588967 -76.60430690861756,39.137971966589596 -76.6042323364785,39.137938160394356 -76.60409392124149,39.137970406915606 -76.60403166739769,39.13789343187452 -76.60370331251613,39.13796416424155 -76.603583044157))","POLYGON((-76.603583044157 39.13796416424155,-76.60354079971097 39.13807934500565,-76.60348782617723 39.13811131003082,-76.6034569807822 39.138208526451464,-76.60348112068243 39.13825317118129,-76.60344356953203 39.1383674254977,-76.60352939997671 39.1384711111916,-76.60442439631856 39.13863338082992,-76.60463897303976 39.13808066639709,-76.60430690861756 39.13802215588967,-76.6042323364785 39.137971966589596,-76.60409392124149 39.137938160394356,-76.60403166739769 39.137970406915606,-76.60370331251613 39.13789343187452,-76.603583044157 39.13796416424155))"
Macy's,13640 Pines Blvd ,Hollywood,FL,33027,4685,"POLYGON((26.004754370464244 -80.3295855057292,26.004855006109256 -80.32957745929843,26.004866753611022 -80.32947151210402,26.00557276830793 -80.32947285295057,26.00557276830793 -80.3301313163609,26.004855617969152 -80.33013668077893,26.004855618906372 -80.3299496049176,26.00476401414428 -80.32993653345318,26.004754370464244 -80.3295855057292))","POLYGON((-80.3295855057292 26.004754370464244,-80.32957745929843 26.004855006109256,-80.32947151210402 26.004866753611022,-80.32947285295057 26.00557276830793,-80.3301313163609 26.00557276830793,-80.33013668077893 26.004855617969152,-80.3299496049176 26.004855618906372,-80.32993653345318 26.00476401414428,-80.3295855057292 26.004754370464244))"
